AvgPulse,Ectopic-R,LnRMSSD,NN20,NN50,RMSSD,RMSSD_H,SDNN,SDSD,cadence,distance,fractional_cadence,heart_rate,pNN20,pNN50,timestamp,unknown_134,unknown_144,unknown_87,unknown_108,unknown_143
71,0,209.67649841308594,98,53,66.25627136230469,0.0,123.37940216064453,44.56145095825195,0,0.0,0.0,63,69.50354766845703,37.588653564453125,2025-11-17 15:23:08,100.0,63,0.0,1433.0,52.0
71,0,209.5603485107422,99,53,66.1025390625,0.0,123.3515853881836,44.41085433959961,0,0.0,0.0,64,69.71830749511719,37.323944091796875,2025-11-17 15:23:09,100.0,64,0.0,1433.0,52.0
71,0,209.41110229492188,100,53,65.90550231933594,0.0,123.16211700439453,44.29521560668945,0,0.0,0.0,63,69.93006896972656,37.06293869018555,2025-11-17 15:23:10,100.0,63,0.0,1433.0,52.0
71,0,209.4063262939453,101,54,65.89920806884766,0.0,122.75183868408203,44.16114044189453,0,0.0,0.0,62,70.13888549804688,37.5,2025-11-17 15:23:11,100.0,62,0.0,1507.0,52.0
71,0,209.3030242919922,102,54,65.7632064819336,0.0,122.45952606201172,44.0110969543457,0,0.0,0.0,62,70.3448257446289,37.24137878417969,2025-11-17 15:23:12,100.0,62,0.0,1507.0,52.0
71,0,209.20761108398438,103,54,65.63782501220703,0.0,122.39215087890625,43.86079406738281,0,0.0,0.0,63,70.54794311523438,36.98630142211914,2025-11-17 15:23:13,100.0,63,0.0,1507.0,52.0
71,0,209.20761108398438,103,54,65.63782501220703,0.0,122.39215087890625,43.86079406738281,0,0.0,0.0,65,70.54794311523438,36.98630142211914,2025-11-17 15:23:14,100.0,65,0.0,1507.0,52.0
70,0,208.88592529296875,103,54,65.21691131591797,0.0,122.12000274658203,43.7260856628418,0,0.0,0.0,65,69.59459686279297,36.486488342285156,2025-11-17 15:23:15,,65,0.0,1477.0,52.0
70,0,208.75485229492188,104,54,65.04613494873047,0.0,121.8638916015625,43.60094451904297,0,0.0,0.0,65,69.79866027832031,36.24161148071289,2025-11-17 15:23:16,100.0,65,0.0,1477.0,52.0
70,0,208.66542053222656,106,55,64.92991638183594,0.0,121.07573699951172,43.357391357421875,0,0.0,0.0,65,70.19867706298828,36.4238395690918,2025-11-17 15:23:17,100.0,65,0.0,1477.0,52.0
70,1,208.66542053222656,106,55,64.92991638183594,0.0,121.07573699951172,43.357391357421875,0,0.0,0.0,65,70.19867706298828,36.4238395690918,2025-11-17 15:23:18,100.0,65,0.0,1477.0,52.0
70,6,208.66542053222656,106,55,64.92991638183594,0.0,121.07573699951172,43.357391357421875,0,0.0,0.0,66,70.19867706298828,36.4238395690918,2025-11-17 15:23:19,100.0,66,0.0,1477.0,52.0
70,0,209.69483947753906,107,56,66.28056335449219,0.0,120.67437744140625,44.44000244140625,0,0.0,0.0,67,70.39473724365234,36.842105865478516,2025-11-17 15:23:20,100.0,67,0.0,1477.0,52.0
70,0,209.37025451660156,107,56,65.8516845703125,0.0,119.8864974975586,44.40708541870117,0,0.0,0.0,71,69.48052215576172,36.3636360168457,2025-11-17 15:23:21,100.0,71,0.0,1457.0,52.0
70,0,209.23483276367188,108,56,65.673583984375,0.0,119.53584289550781,44.29624557495117,0,0.0,0.0,71,69.67742156982422,36.129032135009766,2025-11-17 15:23:22,100.0,71,0.0,1457.0,52.0
70,0,209.3372039794922,109,57,65.80818176269531,0.0,119.20683288574219,44.245391845703125,0,0.0,0.0,71,69.87179565429688,36.53845977783203,2025-11-17 15:23:23,100.0,71,0.0,1457.0,52.0
70,0,209.3372039794922,109,57,65.80818176269531,0.0,119.20683288574219,44.245391845703125,0,0.0,0.0,71,69.87179565429688,36.53845977783203,2025-11-17 15:23:24,100.0,71,0.0,1457.0,52.0
70,0,209.18719482421875,109,57,65.61103057861328,0.0,118.92989349365234,44.17520523071289,0,0.0,0.0,71,69.42675018310547,36.30573272705078,2025-11-17 15:23:25,100.0,71,0.0,1457.0,52.0
70,0,209.12789916992188,110,58,65.53328704833984,0.0,118.55342864990234,44.035247802734375,0,0.0,0.0,71,69.62025451660156,36.7088623046875,2025-11-17 15:23:26,100.0,71,0.0,1404.0,52.0
70,2,209.12789916992188,110,58,65.53328704833984,0.0,118.55342864990234,44.035247802734375,0,0.0,0.0,66,69.62025451660156,36.7088623046875,2025-11-17 15:23:27,100.0,66,0.0,1404.0,52.0
70,0,209.4247283935547,111,59,65.9234848022461,0.0,118.51921081542969,44.27088928222656,0,0.0,0.0,69,69.375,36.875,2025-11-17 15:23:28,100.0,69,0.0,1404.0,52.0
70,0,209.2924346923828,112,59,65.7492904663086,0.0,118.59976959228516,44.16855239868164,0,0.0,0.0,70,69.56521606445312,36.64596176147461,2025-11-17 15:23:29,100.0,70,0.0,1404.0,52.0
70,0,209.33917236328125,113,60,65.81075286865234,0.0,118.31089782714844,44.080169677734375,0,0.0,0.0,75,69.75308990478516,37.03703689575195,2025-11-17 15:23:30,,75,0.0,1404.0,52.0
70,0,209.6953887939453,114,61,66.28129577636719,0.0,118.05489349365234,44.29719161987305,0,0.0,0.0,75,69.93865203857422,37.42331314086914,2025-11-17 15:23:31,100.0,75,0.0,1369.0,52.0
70,0,209.6953887939453,114,61,66.28129577636719,0.0,118.05489349365234,44.29719161987305,0,0.0,0.0,75,69.93865203857422,37.42331314086914,2025-11-17 15:23:32,100.0,75,0.0,1369.0,52.0
70,0,209.6953887939453,114,61,66.28129577636719,0.0,118.05489349365234,44.29719161987305,0,0.0,0.0,75,69.93865203857422,37.42331314086914,2025-11-17 15:23:33,,75,0.0,1369.0,52.0
70,0,209.67190551757812,115,62,66.25017547607422,0.0,118.09996795654297,44.17079162597656,0,0.0,0.0,75,70.1219482421875,37.80487823486328,2025-11-17 15:23:34,100.0,75,0.0,1369.0,52.0
70,0,209.67190551757812,115,62,66.25017547607422,0.0,118.09996795654297,44.17079162597656,0,0.0,0.0,75,70.1219482421875,37.80487823486328,2025-11-17 15:23:35,100.0,75,0.0,1369.0,52.0
70,1,209.67190551757812,115,62,66.25017547607422,0.0,118.09996795654297,44.17079162597656,0,0.0,0.0,75,70.1219482421875,37.80487823486328,2025-11-17 15:23:36,100.0,75,0.0,1306.0,52.0
70,0,209.62069702148438,116,63,66.1823501586914,0.0,117.93761444091797,44.0374870300293,0,0.0,0.0,75,70.30303192138672,38.181819915771484,2025-11-17 15:23:37,100.0,75,0.0,1306.0,52.0
70,2,209.49600219726562,117,63,66.01749420166016,0.0,118.2314453125,43.934818267822266,0,0.0,0.0,76,70.48192596435547,37.95180892944336,2025-11-17 15:23:38,100.0,76,0.0,1306.0,52.0
71,0,210.4077606201172,120,66,67.23240661621094,0.0,118.20016479492188,44.53361892700195,0,0.0,0.0,81,71.00592041015625,39.053253173828125,2025-11-17 15:23:39,100.0,81,0.0,1306.0,52.0
71,0,210.26022338867188,120,66,67.0343017578125,0.0,118.6259765625,44.53690719604492,0,0.0,0.0,81,70.5882339477539,38.82352828979492,2025-11-17 15:23:40,100.0,81,0.0,1304.0,52.0
71,0,210.11285400390625,120,66,66.83702850341797,0.0,119.05366516113281,44.55687713623047,0,0.0,0.0,81,70.1754379272461,38.596492767333984,2025-11-17 15:23:41,100.0,81,0.0,1304.0,52.0
71,0,209.99391174316406,121,66,66.6781997680664,0.0,119.23699951171875,44.45436096191406,0,0.0,0.0,81,70.34883880615234,38.372093200683594,2025-11-17 15:23:42,100.0,81,0.0,1304.0,52.0
71,2,210.48448181152344,122,67,67.33563232421875,0.0,118.8909683227539,44.855194091796875,0,0.0,0.0,81,70.52023315429688,38.72832489013672,2025-11-17 15:23:43,100.0,81,0.0,1304.0,52.0
71,0,211.1470184326172,123,68,68.23382568359375,0.0,118.62190246582031,45.495094299316406,0,0.0,0.0,82,70.68965148925781,39.08045959472656,2025-11-17 15:23:44,100.0,82,0.0,1304.0,52.0
71,0,211.1470184326172,123,68,68.23382568359375,0.0,118.62190246582031,45.495094299316406,0,0.0,0.0,82,70.68965148925781,39.08045959472656,2025-11-17 15:23:45,100.0,82,0.0,1304.0,52.0
71,0,211.1470184326172,123,68,68.23382568359375,0.0,118.62190246582031,45.495094299316406,0,0.0,0.0,82,70.68965148925781,39.08045959472656,2025-11-17 15:23:46,100.0,82,0.0,1304.0,52.0
71,0,211.0219268798828,125,69,68.0633316040039,0.0,118.83737182617188,45.243507385253906,0,0.0,0.0,82,71.0227279663086,39.20454406738281,2025-11-17 15:23:47,100.0,82,0.0,1304.0,52.0
71,0,211.0219268798828,125,69,68.0633316040039,0.0,118.83737182617188,45.243507385253906,0,0.0,0.0,82,71.0227279663086,39.20454406738281,2025-11-17 15:23:48,100.0,82,0.0,1304.0,52.0
71,1,210.89308166503906,126,69,67.88815307617188,0.0,119.23371124267578,45.170005798339844,0,0.0,0.0,82,71.18643951416016,38.98305130004883,2025-11-17 15:23:49,100.0,82,0.0,1304.0,52.0
71,6,210.89308166503906,126,69,67.88815307617188,0.0,119.23371124267578,45.170005798339844,0,0.0,0.0,83,71.18643951416016,38.98305130004883,2025-11-17 15:23:50,,83,0.0,1263.0,52.0
71,0,210.9503936767578,128,71,67.96603393554688,0.0,118.8816146850586,44.98652267456055,0,0.0,0.0,83,71.50837707519531,39.6648063659668,2025-11-17 15:23:51,100.0,83,0.0,1263.0,52.0
71,0,210.7948760986328,130,71,67.75495147705078,0.0,119.72650146484375,44.74202346801758,0,0.0,0.0,88,71.82320404052734,39.22652053833008,2025-11-17 15:23:52,100.0,88,0.0,1263.0,52.0
71,0,210.67526245117188,131,71,67.59307098388672,0.0,120.53406524658203,44.659034729003906,0,0.0,0.0,89,71.97801971435547,39.010990142822266,2025-11-17 15:23:53,100.0,89,0.0,1263.0,52.0
72,0,210.40467834472656,131,71,67.22826385498047,0.0,122.25143432617188,44.64130783081055,0,0.0,0.0,89,71.1956558227539,38.58695602416992,2025-11-17 15:23:54,100.0,89,0.0,1263.0,52.0
72,0,210.29212951660156,132,71,67.07709503173828,0.0,122.78706359863281,44.549556732177734,0,0.0,0.0,89,71.35134887695312,38.378379821777344,2025-11-17 15:23:55,100.0,89,0.0,1275.0,52.0
72,0,210.29212951660156,132,71,67.07709503173828,0.0,122.78706359863281,44.549556732177734,0,0.0,0.0,89,71.35134887695312,38.378379821777344,2025-11-17 15:23:56,100.0,89,0.0,1275.0,52.0
72,0,210.29212951660156,132,71,67.07709503173828,0.0,122.78706359863281,44.549556732177734,0,0.0,0.0,89,71.35134887695312,38.378379821777344,2025-11-17 15:23:57,100.0,89,0.0,1275.0,52.0
72,0,210.29212951660156,132,71,67.07709503173828,0.0,122.78706359863281,44.549556732177734,0,0.0,0.0,89,71.35134887695312,38.378379821777344,2025-11-17 15:23:58,100.0,89,0.0,1275.0,52.0
72,0,210.29212951660156,132,71,67.07709503173828,0.0,122.78706359863281,44.549556732177734,0,0.0,0.0,87,71.35134887695312,38.378379821777344,2025-11-17 15:23:59,100.0,87,0.0,1275.0,52.0
72,0,210.19358825683594,133,71,66.94503784179688,0.0,123.0308609008789,44.44261932373047,0,0.0,0.0,83,71.50537872314453,38.17204284667969,2025-11-17 15:24:00,100.0,83,0.0,1275.0,52.0
72,0,210.1070098876953,134,71,66.8292236328125,0.0,123.0199966430664,44.32893753051758,0,0.0,0.0,76,71.65775299072266,37.96791458129883,2025-11-17 15:24:01,100.0,76,0.0,1244.0,52.0
72,0,210.41517639160156,136,73,67.24237823486328,0.0,122.45647430419922,44.43666458129883,0,0.0,0.0,76,71.95767211914062,38.62434005737305,2025-11-17 15:24:02,100.0,76,0.0,1244.0,52.0
72,0,210.3112030029297,137,74,67.10266876220703,0.0,121.90524291992188,44.379844665527344,0,0.0,0.0,76,71.72774505615234,38.74345397949219,2025-11-17 15:24:03,100.0,76,0.0,1244.0,52.0
72,0,210.2314453125,138,74,66.99574279785156,0.0,121.63996887207031,44.26747131347656,0,0.0,0.0,75,71.875,38.54166793823242,2025-11-17 15:24:04,100.0,75,0.0,1244.0,52.0
72,0,210.103271484375,138,74,66.82420349121094,0.0,121.39728546142578,44.25131607055664,0,0.0,0.0,75,71.50259399414062,38.34196853637695,2025-11-17 15:24:05,100.0,75,0.0,1223.0,52.0
72,0,209.9734344482422,138,74,66.65089416503906,0.0,121.15840148925781,44.27618408203125,0,0.0,0.0,76,71.13401794433594,38.14432907104492,2025-11-17 15:24:06,100.0,76,0.0,1223.0,52.0
72,0,209.7736053466797,140,74,66.38508605957031,0.0,120.61742401123047,44.086917877197266,0,0.0,0.0,80,71.42857360839844,37.75510025024414,2025-11-17 15:24:07,100.0,80,0.0,1223.0,52.0
72,0,209.66854858398438,141,74,66.24571990966797,0.0,120.45823669433594,44.00099182128906,0,0.0,0.0,81,71.57360076904297,37.563453674316406,2025-11-17 15:24:08,,81,0.0,1223.0,52.0
72,0,209.66854858398438,141,74,66.24571990966797,0.0,120.45823669433594,44.00099182128906,0,0.0,0.0,82,71.57360076904297,37.563453674316406,2025-11-17 15:24:09,100.0,82,0.0,1223.0,52.0
72,0,209.5454864501953,141,74,66.08289337158203,0.0,120.34410858154297,43.96956253051758,0,0.0,0.0,79,71.21212005615234,37.37373733520508,2025-11-17 15:24:10,100.0,79,0.0,1169.0,52.0
72,0,209.31765747070312,142,74,65.78245544433594,0.0,120.41509246826172,43.847816467285156,0,0.0,0.0,80,71.0,37.0,2025-11-17 15:24:11,100.0,80,0.0,1169.0,52.0
72,0,209.1927947998047,142,74,65.61840057373047,0.0,120.50660705566406,43.85264205932617,0,0.0,0.0,80,70.64676666259766,36.815921783447266,2025-11-17 15:24:12,100.0,80,0.0,1169.0,52.0
72,0,208.92398071289062,144,74,65.26656341552734,0.0,120.12474060058594,43.61847686767578,0,0.0,0.0,81,70.5882339477539,36.27450942993164,2025-11-17 15:24:13,,81,0.0,1169.0,52.0
72,0,208.8052978515625,144,74,65.11181640625,0.0,120.11703491210938,43.58577346801758,0,0.0,0.0,81,70.24390411376953,36.09756088256836,2025-11-17 15:24:14,100.0,81,0.0,1169.0,52.0
72,0,208.5736541748047,144,74,64.81085205078125,0.0,119.97826385498047,43.50531768798828,0,0.0,0.0,81,69.56521606445312,35.7487907409668,2025-11-17 15:24:15,100.0,81,0.0,1169.0,52.0
73,0,208.46092224121094,144,74,64.66490936279297,0.0,120.00773620605469,43.453033447265625,0,0.0,0.0,82,69.23076629638672,35.57692337036133,2025-11-17 15:24:16,100.0,82,0.0,1213.0,52.0
73,0,208.3508758544922,144,74,64.5227279663086,0.0,119.9458999633789,43.39412307739258,0,0.0,0.0,82,68.89952087402344,35.406700134277344,2025-11-17 15:24:17,100.0,82,0.0,1213.0,52.0
73,0,208.12440490722656,145,74,64.23113250732422,0.0,119.92313385009766,43.344322204589844,0,0.0,0.0,84,68.72038269042969,35.07109069824219,2025-11-17 15:24:18,100.0,84,0.0,1213.0,52.0
73,0,208.0066680908203,145,74,64.08007049560547,0.0,119.92691802978516,43.334373474121094,0,0.0,0.0,84,68.39622497558594,34.90565872192383,2025-11-17 15:24:19,100.0,84,0.0,1213.0,52.0
73,0,207.79676818847656,146,74,63.8116340637207,0.0,120.07830047607422,43.20478820800781,0,0.0,0.0,86,68.22429656982422,34.57944107055664,2025-11-17 15:24:20,100.0,86,0.0,1213.0,52.0
73,0,207.79676818847656,146,74,63.8116340637207,0.0,120.07830047607422,43.20478820800781,0,0.0,0.0,87,68.22429656982422,34.57944107055664,2025-11-17 15:24:21,100.0,87,0.0,1281.0,52.0
73,0,207.6845703125,146,74,63.66857147216797,0.0,120.16744232177734,43.16550064086914,0,0.0,0.0,86,67.90697479248047,34.41860580444336,2025-11-17 15:24:22,100.0,86,0.0,1281.0,52.0
73,0,207.58599853515625,147,74,63.543209075927734,0.0,120.39659118652344,43.09028625488281,0,0.0,0.0,81,68.05555725097656,34.25925827026367,2025-11-17 15:24:23,100.0,81,0.0,1281.0,52.0
73,0,207.3660430908203,147,74,63.26427459716797,0.0,120.88542938232422,43.00461959838867,0,0.0,0.0,81,67.43119049072266,33.94495391845703,2025-11-17 15:24:24,100.0,81,0.0,1281.0,52.0
73,0,207.41445922851562,148,75,63.32556915283203,0.0,120.43970489501953,43.02006149291992,0,0.0,0.0,81,67.2727279663086,34.09090805053711,2025-11-17 15:24:25,100.0,81,0.0,1281.0,52.0
73,0,207.25018310546875,149,75,63.11785888671875,0.0,120.25872802734375,42.89444351196289,0,0.0,0.0,82,67.11711883544922,33.783782958984375,2025-11-17 15:24:26,100.0,82,0.0,1326.0,52.0
73,0,207.1377716064453,149,75,62.976112365722656,0.0,120.17012786865234,42.89091491699219,0,0.0,0.0,83,66.81614685058594,33.632286071777344,2025-11-17 15:24:27,100.0,83,0.0,1326.0,52.0
73,0,207.0268096923828,149,75,62.83650207519531,0.0,120.05592346191406,42.87393569946289,0,0.0,0.0,83,66.51786041259766,33.48214340209961,2025-11-17 15:24:28,100.0,83,0.0,1326.0,52.0
73,0,206.8223419189453,150,75,62.580081939697266,0.0,120.0425033569336,42.78719711303711,0,0.0,0.0,81,66.3716812133789,33.18584060668945,2025-11-17 15:24:29,100.0,81,0.0,1326.0,52.0
73,0,206.715576171875,150,75,62.44657897949219,0.0,120.10134887695312,42.75052261352539,0,0.0,0.0,81,66.07929229736328,33.03964614868164,2025-11-17 15:24:30,100.0,81,0.0,1357.0,52.0
73,0,206.55198669433594,151,75,62.242591857910156,0.0,119.88395690917969,42.63445281982422,0,0.0,0.0,81,65.9388656616211,32.75109100341797,2025-11-17 15:24:31,100.0,81,0.0,1357.0,52.0
74,0,206.4466552734375,151,75,62.11160659790039,0.0,119.83206176757812,42.59771728515625,0,0.0,0.0,81,65.65217590332031,32.60869598388672,2025-11-17 15:24:32,100.0,81,0.0,1357.0,52.0
74,0,206.4466552734375,151,75,62.11160659790039,0.0,119.83206176757812,42.59771728515625,0,0.0,0.0,83,65.65217590332031,32.60869598388672,2025-11-17 15:24:33,100.0,83,0.0,1357.0,52.0
74,0,206.3395233154297,151,75,61.978675842285156,0.0,119.74896240234375,42.5750617980957,0,0.0,0.0,83,65.36796569824219,32.467533111572266,2025-11-17 15:24:34,100.0,83,0.0,1357.0,52.0
74,0,206.15577697753906,152,75,61.7513427734375,0.0,119.59953308105469,42.44923782348633,0,0.0,0.0,81,65.23605346679688,32.1888427734375,2025-11-17 15:24:35,100.0,81,,1574.0,52.0
74,0,206.0482940673828,152,75,61.61872100830078,0.0,119.5743408203125,42.454498291015625,0,0.0,0.0,83,64.95726776123047,32.0512809753418,2025-11-17 15:24:36,100.0,83,,1574.0,52.0
74,0,205.81295776367188,154,75,61.329376220703125,0.0,119.26419067382812,42.27907180786133,0,0.0,0.0,84,64.9789047241211,31.64556884765625,2025-11-17 15:24:37,100.0,84,,1574.0,52.0
74,0,205.7309112548828,155,75,61.22883605957031,0.0,119.28425598144531,42.20148468017578,0,0.0,0.0,82,65.12605285644531,31.512605667114258,2025-11-17 15:24:38,100.0,82,,1574.0,52.0
74,0,205.63926696777344,156,75,61.1167106628418,0.0,119.40574645996094,42.13736343383789,0,0.0,0.0,82,65.27196502685547,31.380752563476562,2025-11-17 15:24:39,100.0,82,,1574.0,52.0
74,0,205.47280883789062,157,75,60.91356658935547,0.0,119.26702880859375,42.006690979003906,0,0.0,0.0,82,65.14522552490234,31.120332717895508,2025-11-17 15:24:40,,82,,1679.0,52.0
74,0,205.37020874023438,157,75,60.78873062133789,0.0,119.1482925415039,41.98694610595703,0,0.0,0.0,82,64.87602996826172,30.991735458374023,2025-11-17 15:24:41,100.0,82,,1679.0,52.0
74,0,205.2815399169922,158,75,60.6810188293457,0.0,119.10676574707031,41.921485900878906,0,0.0,0.0,77,65.02057647705078,30.86419677734375,2025-11-17 15:24:42,100.0,77,,1679.0,52.0
74,0,205.1789093017578,158,75,60.556575775146484,0.0,119.04922485351562,41.9125862121582,0,0.0,0.0,75,64.75409698486328,30.73770523071289,2025-11-17 15:24:43,100.0,75,,1679.0,52.0
74,0,205.2532196044922,159,76,60.64665222167969,0.0,118.73700714111328,41.976539611816406,0,0.0,0.0,75,64.63414764404297,30.89430809020996,2025-11-17 15:24:44,,75,,1679.0,52.0
74,0,205.17013549804688,160,76,60.54595947265625,0.0,118.5064697265625,41.90624237060547,0,0.0,0.0,77,64.77732849121094,30.769229888916016,2025-11-17 15:24:45,100.0,77,,1679.0,52.0
74,0,205.17013549804688,160,76,60.54595947265625,0.0,118.5064697265625,41.90624237060547,0,0.0,0.0,81,64.77732849121094,30.769229888916016,2025-11-17 15:24:46,100.0,81,,1552.0,52.0
74,0,205.07760620117188,161,77,60.434017181396484,0.0,118.07836151123047,41.838504791259766,0,0.0,0.0,86,64.65863800048828,30.923694610595703,2025-11-17 15:24:47,100.0,86,,1552.0,52.0
74,0,204.98805236816406,161,77,60.32585525512695,0.0,117.90081024169922,41.78089904785156,0,0.0,0.0,88,64.4000015258789,30.799999237060547,2025-11-17 15:24:48,100.0,88,,1552.0,52.0
74,0,204.99301147460938,162,78,60.331851959228516,0.0,118.09911346435547,41.76068115234375,0,0.0,0.0,90,64.28571319580078,30.952381134033203,2025-11-17 15:24:49,100.0,90,,1552.0,52.0
74,0,204.70497131347656,162,78,59.98530197143555,0.0,118.56800842285156,41.69209289550781,0,0.0,0.0,93,63.52941131591797,30.58823585510254,2025-11-17 15:24:50,100.0,93,,1704.0,52.0
74,0,204.61997985839844,163,78,59.88341522216797,0.0,118.85240173339844,41.63104248046875,0,0.0,0.0,91,63.671875,30.46875,2025-11-17 15:24:51,100.0,91,,1704.0,52.0
75,0,204.43136596679688,163,78,59.65794372558594,0.0,119.52444458007812,41.567874908447266,0,0.0,0.0,89,63.17829513549805,30.23255729675293,2025-11-17 15:24:52,100.0,89,,1704.0,52.0
75,0,204.35885620117188,164,78,59.57149887084961,0.0,119.66615295410156,41.494754791259766,0,0.0,0.0,89,63.320465087890625,30.115829467773438,2025-11-17 15:24:53,100.0,89,,1704.0,52.0
75,0,204.17416381835938,164,78,59.35185241699219,0.0,119.84022521972656,41.42239761352539,0,0.0,0.0,88,62.83525085449219,29.88505744934082,2025-11-17 15:24:54,100.0,88,,1704.0,52.0
75,0,204.08518981933594,164,78,59.24631881713867,0.0,120.02014923095703,41.375186920166016,0,0.0,0.0,88,62.595420837402344,29.770992279052734,2025-11-17 15:24:55,100.0,88,,1687.0,52.0
75,0,203.90225219726562,164,78,59.02996063232422,0.0,120.192138671875,41.301761627197266,0,0.0,0.0,88,62.121212005615234,29.545454025268555,2025-11-17 15:24:56,100.0,88,0.0,1687.0,52.0
75,0,203.90225219726562,164,78,59.02996063232422,0.0,120.192138671875,41.301761627197266,0,0.0,0.0,88,62.121212005615234,29.545454025268555,2025-11-17 15:24:57,100.0,88,0.0,1687.0,52.0
75,0,203.80911254882812,164,78,58.92011260986328,0.0,120.28414916992188,41.276634216308594,0,0.0,0.0,89,61.88679122924805,29.433961868286133,2025-11-17 15:24:58,100.0,89,0.0,1687.0,52.0
75,0,203.72445678710938,164,78,58.82041931152344,0.0,120.46297454833984,41.222740173339844,0,0.0,0.0,89,61.654136657714844,29.32330894470215,2025-11-17 15:24:59,100.0,89,0.0,1687.0,52.0
75,0,203.5475311279297,164,78,58.61264419555664,0.0,120.60054779052734,41.142738342285156,0,0.0,0.0,88,61.19403076171875,29.104476928710938,2025-11-17 15:25:00,100.0,88,0.0,1687.0,52.0
75,0,203.4562530517578,164,78,58.50577163696289,0.0,120.68423461914062,41.11418151855469,0,0.0,0.0,88,60.9665412902832,28.99628257751465,2025-11-17 15:25:01,100.0,88,0.0,1794.0,52.0
75,0,203.27122497558594,165,79,58.289642333984375,0.0,120.87039947509766,40.98140335083008,0,0.0,0.0,88,60.661766052246094,29.044116973876953,2025-11-17 15:25:02,100.0,88,0.0,1794.0,52.0
75,0,203.12867736816406,166,79,58.12368392944336,0.0,120.9559555053711,40.90766906738281,0,0.0,0.0,88,60.58394241333008,28.832117080688477,2025-11-17 15:25:03,100.0,88,0.0,1794.0,52.0
75,0,203.11326599121094,167,80,58.105804443359375,0.0,121.24687194824219,40.839134216308594,0,0.0,0.0,88,60.727272033691406,29.090909957885742,2025-11-17 15:25:04,100.0,88,0.0,1794.0,52.0
75,0,203.02224731445312,167,80,58.00009536743164,0.0,121.53679656982422,40.83677673339844,0,0.0,0.0,88,60.50724792480469,28.98550796508789,2025-11-17 15:25:05,100.0,88,0.0,1668.0,52.0
75,1,203.02224731445312,167,80,58.00009536743164,0.0,121.53679656982422,40.83677673339844,0,0.0,0.0,87,60.50724792480469,28.98550796508789,2025-11-17 15:25:06,100.0,87,0.0,1668.0,52.0
76,0,204.47836303710938,168,81,59.714054107666016,0.0,121.32113647460938,42.529319763183594,0,0.0,0.0,85,60.649818420410156,29.24187660217285,2025-11-17 15:25:07,100.0,85,0.0,1668.0,52.0
76,0,204.39915466308594,169,81,59.61952209472656,0.0,121.10210418701172,42.470882415771484,0,0.0,0.0,85,60.79136657714844,29.136690139770508,2025-11-17 15:25:08,100.0,85,0.0,1668.0,52.0
76,0,204.39915466308594,169,81,59.61952209472656,0.0,121.10210418701172,42.470882415771484,0,0.0,0.0,79,60.79136657714844,29.136690139770508,2025-11-17 15:25:09,100.0,79,0.0,1668.0,52.0
76,0,204.23728942871094,170,81,59.42683029174805,0.0,120.67241668701172,42.36491394042969,0,0.0,0.0,76,60.71428680419922,28.928571701049805,2025-11-17 15:25:10,100.0,76,0.0,1545.0,52.0
76,0,204.18255615234375,171,81,59.361812591552734,0.0,120.47303771972656,42.29008483886719,0,0.0,0.0,71,60.85409164428711,28.82562255859375,2025-11-17 15:25:11,100.0,71,0.0,1545.0,52.0
76,0,204.1025848388672,171,81,59.26693344116211,0.0,120.2984848022461,42.23618698120117,0,0.0,0.0,69,60.63829803466797,28.723403930664062,2025-11-17 15:25:12,100.0,69,0.0,1545.0,52.0
76,0,204.24148559570312,173,82,59.431819915771484,0.0,119.98868560791016,42.276981353759766,0,0.0,0.0,68,60.91549301147461,28.873239517211914,2025-11-17 15:25:13,100.0,68,0.0,1545.0,52.0
76,0,204.158203125,173,82,59.33291244506836,0.0,119.92323303222656,42.2343635559082,0,0.0,0.0,68,60.70175552368164,28.771930694580078,2025-11-17 15:25:14,100.0,68,0.0,1545.0,52.0
76,0,204.0739288330078,173,82,59.232994079589844,0.0,119.82444763183594,42.19651794433594,0,0.0,0.0,68,60.48950958251953,28.671329498291016,2025-11-17 15:25:15,100.0,68,0.0,1545.0,52.0
75,0,204.08230590820312,174,83,59.24289321899414,0.0,119.93859100341797,42.14006423950195,0,0.0,0.0,68,60.62717819213867,28.91986083984375,2025-11-17 15:25:16,100.0,68,0.0,1660.0,52.0
75,0,204.15789794921875,175,84,59.33255386352539,0.0,119.79586791992188,42.13071060180664,0,0.0,0.0,68,60.76388931274414,29.16666603088379,2025-11-17 15:25:17,100.0,68,0.0,1660.0,52.0
75,0,204.77630615234375,177,86,60.07094955444336,0.0,119.73455047607422,42.63814163208008,0,0.0,0.0,68,61.034481048583984,29.65517234802246,2025-11-17 15:25:18,100.0,68,0.0,1660.0,52.0
75,0,204.968017578125,178,87,60.30171203613281,0.0,119.56096649169922,42.73876190185547,0,0.0,0.0,69,61.16838455200195,29.896907806396484,2025-11-17 15:25:19,,69,0.0,1660.0,52.0
75,0,204.95033264160156,179,88,60.28036880493164,0.0,119.19229888916016,42.6884765625,0,0.0,0.0,69,61.0921516418457,30.034130096435547,2025-11-17 15:25:20,100.0,69,0.0,1660.0,52.0
75,0,204.93862915039062,180,89,60.266273498535156,0.0,118.99115753173828,42.62285232543945,0,0.0,0.0,67,61.224491119384766,30.27210807800293,2025-11-17 15:25:21,100.0,67,0.0,1540.0,52.0
